# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
453.14,2222140,2641,263891,inf,inf,0
454.15,2226343,2641,264424,inf,inf,0
455.15,2229237,2641,264951,inf,inf,0
456.15,2232000,2641,265534,inf,inf,0
457.15,2234543,2641,266132,inf,inf,0
458.15,2237204,2641,266687,inf,inf,0
459.15,2240345,2641,267227,inf,inf,0
460.15,2244909,2641,268211,inf,inf,0
461.15,2249365,2641,268738,inf,inf,0
462.15,2252855,2641,269514,inf,inf,0
463.15,2255569,2641,270176,inf,inf,0
464.15,2258751,2641,270688,inf,inf,0
465.15,2261724,2641,271245,inf,inf,0
466.16,2265385,2641,271926,inf,inf,0
467.16,2268230,2641,272449,inf,inf,0
468.16,2272092,2641,272830,inf,inf,0
469.16,2275469,2641,273699,inf,inf,0
470.16,2278669,2641,274405,inf,inf,0
471.16,2282678,2641,275031,inf,inf,0
472.16,2285738,2641,275581,inf,inf,0
473.16,2288765,2641,276039,inf,inf,0
474.16,2293648,2641,276596,inf,inf,0
475.16,2296853,2641,277233,inf,inf,0
476.16,2299607,2641,277871,inf,inf,0
477.16,2302138,2641,278325,inf,inf,0
478.16,2305718,2641,278865,inf,inf,0
479.16,2308469,2641,279377,inf,inf,0
480.16,2313742,2641,279935,inf,inf,0
481.17,2315790,2641,280527,inf,inf,0
482.17,2318489,2641,281014,inf,inf,0
483.17,2321610,2641,281509,inf,inf,0
484.17,2325696,2641,282138,inf,inf,0
485.17,2329307,2641,282530,inf,inf,0
486.17,2332025,2641,283024,inf,inf,0
487.17,2335312,2641,283532,inf,inf,0
488.17,2337981,2641,284012,inf,inf,0
489.18,2341735,2641,284395,inf,inf,0
490.18,2344800,2641,284847,inf,inf,0
491.18,2347846,2641,285296,inf,inf,0
492.18,2350625,2641,285783,inf,inf,0
493.18,2354187,2641,286228,inf,inf,0
494.18,2357268,2641,286630,inf,inf,0
495.18,2360163,2641,287078,inf,inf,0
496.18,2363270,2641,287510,inf,inf,0
497.18,2366349,2641,288030,inf,inf,0
498.18,2369205,2641,288422,inf,inf,0
499.18,2372255,2641,288906,inf,inf,0
500.18,2375198,2641,289300,inf,inf,0
501.18,2378161,2641,289651,inf,inf,0
502.18,2381534,2641,290101,inf,inf,0
503.19,2385085,2641,290409,inf,inf,0
504.19,2389482,2641,290728,inf,inf,0
505.19,2391938,2641,291325,inf,inf,0
506.19,2396666,2641,291543,inf,inf,0
507.19,2401607,2641,291823,inf,inf,0
508.19,2404011,2641,292313,inf,inf,0
509.19,2407944,2641,292685,inf,inf,0
510.19,2411509,2641,292944,inf,inf,0
511.19,2414233,2641,293404,inf,inf,0
512.19,2416943,2641,293810,inf,inf,0
513.19,2420976,2641,294219,inf,inf,0
514.19,2425230,2641,294502,inf,inf,0
515.2,2430124,2641,294730,inf,inf,0
516.2,2433870,2641,295033,inf,inf,0
517.2,2436670,2641,295556,inf,inf,0
518.2,2439610,2641,295986,inf,inf,0
519.2,2444109,2641,296550,inf,inf,0
520.2,2449094,2641,297197,inf,inf,0
521.2,2454908,2641,297792,inf,inf,0
522.2,2459219,2641,298227,inf,inf,0
523.2,2462573,2641,298625,inf,inf,0
524.2,2467218,2641,299166,inf,inf,0
525.21,2471429,2645,299313,inf,inf,0
526.21,2475675,2645,299737,inf,inf,0
527.21,2479567,2645,300095,inf,inf,0
528.21,2482399,2645,300519,inf,inf,0
529.21,2485252,2645,301034,inf,inf,0
530.21,2489120,2645,301396,inf,inf,0
531.21,2492861,2645,301710,inf,inf,0
532.21,2496193,2645,302171,inf,inf,0
533.21,2499043,2645,302633,inf,inf,0
535.89,2501318,2645,302990,inf,inf,0
536.89,2503658,2645,303507,inf,inf,0
537.89,2506791,2645,304008,inf,inf,0
538.89,2509578,2645,304543,inf,inf,0
539.9,2512850,2645,304974,inf,inf,0
540.9,2516980,2645,305411,inf,inf,0
541.9,2518864,2645,305878,inf,inf,0
542.9,2521128,2645,306338,inf,inf,0
543.9,2524310,2645,306861,inf,inf,0
544.9,2527691,2645,307704,inf,inf,0
545.9,2530958,2645,308319,inf,inf,0
546.9,2533956,2645,308848,inf,inf,0
547.9,2536577,2645,309399,inf,inf,0
548.9,2539586,2645,309950,inf,inf,0
549.91,2541956,2645,310577,inf,inf,0
550.91,2544435,2645,311142,inf,inf,0
551.91,2547888,2645,311594,inf,inf,0
552.91,2550070,2645,312204,inf,inf,0
553.91,2553220,2645,312917,inf,inf,0
554.91,2555593,2645,313457,inf,inf,0
555.92,2557990,2645,314024,inf,inf,0
556.92,2561023,2645,314506,inf,inf,0
557.92,2563439,2645,315070,inf,inf,0
558.92,2566150,2645,315619,inf,inf,0
559.92,2568807,2645,316131,inf,inf,0
560.92,2571183,2645,316539,inf,inf,0
561.92,2574825,2645,317062,inf,inf,0
562.92,2576742,2645,317632,inf,inf,0
563.92,2579236,2645,318086,inf,inf,0
564.92,2581879,2645,318524,inf,inf,0
565.92,2584586,2645,318946,inf,inf,0
566.92,2587333,2645,319347,inf,inf,0
567.92,2590957,2645,319733,inf,inf,0
568.92,2592978,2645,320311,inf,inf,0
569.92,2596328,2645,320824,inf,inf,0
570.92,2598690,2645,321244,inf,inf,0
571.92,2601712,2645,321609,inf,inf,0
572.92,2604183,2645,321988,inf,inf,0
573.93,2607134,2645,322417,inf,inf,0
574.93,2609611,2645,322823,inf,inf,0
575.93,2611864,2645,323258,inf,inf,0
576.93,2615337,2645,323625,inf,inf,0
577.93,2617619,2645,324105,inf,inf,0
578.93,2620229,2645,324507,inf,inf,0
579.93,2623384,2645,324825,inf,inf,0
580.93,2626349,2645,325385,inf,inf,0
581.93,2630712,2645,325945,inf,inf,0
582.93,2634004,2645,326367,inf,inf,0
583.93,2639525,2645,326479,inf,inf,0
584.93,2642801,2645,326794,inf,inf,0
585.93,2645999,2645,327081,inf,inf,0
586.94,2649111,2645,327354,inf,inf,0
587.94,2652205,2645,327624,inf,inf,0
588.94,2655382,2645,327917,inf,inf,0
589.94,2658660,2645,328210,inf,inf,0
590.94,2663682,2645,328313,inf,inf,0
591.94,2667320,2645,328565,inf,inf,0
